Elapsed time;200;500;Non HTTP response code: java.net.SocketException
12:54:21,0;8.0;;
12:54:22,0;24.0;;
12:54:23,0;26.0;;
12:54:24,0;28.0;;
12:54:25,0;35.0;;
12:54:26,0;38.0;;
12:54:27,0;43.0;;
12:54:28,0;48.0;;
12:54:29,0;53.0;;
12:54:30,0;56.0;;
12:54:31,0;65.0;;
12:54:32,0;68.0;;
12:54:33,0;73.0;;
12:54:34,0;78.0;;
12:54:35,0;86.0;;
12:54:36,0;73.0;;
12:54:37,0;105.0;;
12:54:38,0;92.0;;
12:54:39,0;101.0;;
12:54:40,0;86.0;;
12:54:41,0;106.0;;
12:54:42,0;118.0;;
12:54:43,0;119.0;;
12:54:44,0;102.0;;
12:54:45,0;124.0;;
12:54:46,0;82.0;;
12:54:47,0;80.0;;
12:54:48,0;131.0;;
12:54:49,0;142.0;;
12:54:50,0;141.0;;
12:54:51,0;180.0;;
12:54:52,0;125.0;;
12:54:53,0;122.0;;
12:54:54,0;117.0;;
12:54:55,0;76.0;;
12:54:56,0;182.0;;
12:54:57,0;103.0;;
12:54:58,0;122.0;;
12:54:59,0;163.0;;
12:55:00,0;183.0;;
12:55:01,0;208.0;;
12:55:02,0;198.0;;
12:55:03,0;202.0;;
12:55:04,0;179.0;;
12:55:05,0;147.0;;
12:55:06,0;146.0;;
12:55:07,0;147.0;;
12:55:08,0;149.0;;
12:55:09,0;145.0;;
12:55:10,0;141.0;;
12:55:11,0;135.0;;
12:55:12,0;122.0;;
12:55:13,0;88.0;;
12:55:14,0;113.0;;
12:55:15,0;140.0;;
12:55:16,0;123.0;;
12:55:17,0;88.0;;
12:55:18,0;7.0;;
12:55:21,0;;51.0;
12:55:22,0;;74.0;
12:55:23,0;;39.0;
12:55:24,0;;81.0;
12:55:25,0;;10.0;
12:55:26,0;;54.0;
12:55:27,0;;89.0;
12:55:28,0;;96.0;
12:55:29,0;;28.0;
12:55:30,0;15.0;;
12:55:31,0;36.0;;
12:55:32,0;41.0;;
12:55:33,0;195.0;1.0;
12:55:34,0;120.0;;
12:55:35,0;118.0;;
12:55:36,0;172.0;;
12:55:37,0;131.0;;
12:55:38,0;130.0;;
12:55:39,0;132.0;;
12:55:40,0;167.0;;
12:55:41,0;147.0;;
12:55:42,0;127.0;;
12:55:43,0;176.0;;
12:55:44,0;157.0;;
12:55:45,0;137.0;;
12:55:46,0;193.0;;
12:55:47,0;91.0;;
12:55:50,0;;34.0;
12:55:51,0;;87.0;
12:55:52,0;;102.0;
12:55:53,0;;26.0;
12:55:54,0;;27.0;
12:55:55,0;;58.0;
12:55:56,0;;75.0;
12:55:57,0;;102.0;
12:55:58,0;;5.0;
12:55:59,0;139.0;;
12:56:00,0;156.0;;
12:56:01,0;99.0;;
12:56:02,0;159.0;;
12:56:03,0;127.0;;
12:56:04,0;162.0;;
12:56:05,0;159.0;;
12:56:06,0;134.0;;
12:56:07,0;142.0;;
12:56:08,0;124.0;;
12:56:09,0;176.0;;
12:56:10,0;187.0;;
12:56:11,0;152.0;;
12:56:12,0;193.0;;
12:56:13,0;209.0;;
12:56:14,0;190.0;;
12:56:15,0;183.0;;
12:56:16,0;138.0;;
12:56:17,0;70.0;;
12:56:20,0;;58.0;
12:56:21,0;;139.0;
12:56:22,0;;52.0;
12:56:23,0;;32.0;
12:56:24,0;;131.0;
12:56:25,0;;87.0;
12:56:26,0;;21.0;
12:56:27,0;;126.0;
12:56:28,0;;102.0;
12:56:29,0;;18.0;
12:56:30,0;;103.0;
12:56:31,0;;122.0;
12:56:32,0;;19.0;
12:56:33,0;;92.0;
12:56:34,0;;128.0;
12:56:35,0;;30.0;
12:56:36,0;;81.0;
12:56:37,0;;117.0;
12:56:38,0;;49.0;
12:56:39,0;;55.0;
12:56:40,0;;104.0;
12:56:41,0;;87.0;
12:56:42,0;;34.0;
12:56:43,0;;74.0;
12:56:44,0;;92.0;
12:56:45,0;;78.0;
12:56:46,0;;54.0;
12:56:47,0;;89.0;
12:56:48,0;;88.0;
12:56:49,0;;39.0;
12:56:50,0;126.0;;
12:56:51,0;162.0;;
12:56:52,0;123.0;;
12:56:53,0;189.0;;
12:56:54,0;202.0;;
12:56:55,0;172.0;;
12:56:56,0;183.0;;
12:56:57,0;155.0;;
12:56:58,0;203.0;;
12:56:59,0;176.0;;
12:57:00,0;140.0;;
12:57:01,0;158.0;;
12:57:02,0;150.0;;
12:57:03,0;153.0;;
12:57:04,0;148.0;;
12:57:05,0;146.0;;
12:57:06,0;141.0;;
12:57:07,0;151.0;;
12:57:08,0;152.0;;
12:57:09,0;141.0;;
12:57:10,0;158.0;;
12:57:11,0;147.0;;
12:57:12,0;153.0;;
12:57:13,0;149.0;;
12:57:14,0;149.0;;
12:57:15,0;149.0;;
12:57:16,0;142.0;;
12:57:17,0;159.0;;
12:57:18,0;145.0;;
12:57:19,0;65.0;;
12:57:22,0;;59.0;
12:57:23,0;;148.0;
12:57:24,0;;43.0;
12:57:25,0;;46.0;
12:57:26,0;;135.0;
12:57:27,0;;69.0;
12:57:28,0;;38.0;
12:57:29,0;;103.0;
12:57:30,0;;109.0;
12:57:31,0;;26.0;
12:57:32,0;;91.0;
12:57:33,0;;131.0;
12:57:34,0;;21.0;
12:57:35,0;;87.0;
12:57:36,0;;130.0;
12:57:37,0;;20.0;
12:57:38,0;;87.0;
12:57:39,0;;115.0;
12:57:40,0;;45.0;
12:57:41,0;;70.0;
12:57:42,0;;105.0;
12:57:43,0;;71.0;
12:57:44,0;;60.0;
12:57:45,0;;97.0;
12:57:46,0;;91.0;
12:57:47,0;;51.0;
12:57:48,0;;84.0;
12:57:49,0;;91.0;
12:57:50,0;;70.0;
12:57:51,0;;5.0;
12:57:52,0;100.0;;
12:57:53,0;191.0;;
12:57:54,0;157.0;;
12:57:55,0;187.0;;
12:57:56,0;189.0;;
12:57:57,0;196.0;;
12:57:58,0;160.0;;
12:57:59,0;204.0;;
12:58:00,0;134.0;;
12:58:01,0;139.0;;
12:58:02,0;163.0;;
12:58:03,0;139.0;;
12:58:04,0;162.0;;
12:58:05,0;148.0;;
12:58:06,0;147.0;;
12:58:07,0;148.0;;
12:58:08,0;150.0;;
12:58:09,0;144.0;;
12:58:10,0;149.0;;
12:58:11,0;153.0;;
12:58:12,0;144.0;;
12:58:13,0;157.0;;
12:58:14,0;149.0;;
12:58:15,0;142.0;;
12:58:16,0;156.0;;
12:58:17,0;58.0;;
12:58:20,0;;74.0;
12:58:21,0;;132.0;
12:58:22,0;;42.0;
12:58:23,0;;44.0;
12:58:24,0;;144.0;
12:58:25,0;;60.0;
12:58:26,0;;31.0;
12:58:27,0;;130.0;
12:58:28,0;;89.0;
12:58:29,0;;16.0;
12:58:30,0;;129.0;
12:58:31,0;;104.0;
12:58:32,0;;12.0;
12:58:33,0;;120.0;
12:58:34,0;;116.0;
12:58:35,0;;10.0;
12:58:36,0;;99.0;
12:58:37,0;;127.0;
12:58:38,0;;20.0;
12:58:39,0;;89.0;
12:58:40,0;;96.0;
12:58:41,0;;62.0;
12:58:42,0;;57.0;
12:58:43,0;;87.0;
12:58:44,0;;97.0;
12:58:45,0;;48.0;
12:58:46,0;;69.0;
12:58:47,0;;99.0;
12:58:48,0;;76.0;
12:58:49,0;;61.0;
12:58:50,0;19.0;12.0;
12:58:51,0;98.0;;
12:58:52,0;186.0;;
12:58:53,0;141.0;;
12:58:54,0;166.0;;
12:58:55,0;164.0;;
12:58:56,0;151.0;;
12:58:57,0;181.0;;
12:58:58,0;159.0;;
12:58:59,0;153.0;;
12:59:00,0;116.0;;
12:59:01,0;183.0;;
12:59:02,0;165.0;;
12:59:03,0;219.0;;
12:59:04,0;190.0;;
12:59:05,0;149.0;;
12:59:06,0;146.0;;
12:59:07,0;152.0;;
12:59:08,0;141.0;;
12:59:09,0;126.0;;
12:59:10,0;181.0;;
12:59:11,0;149.0;;
12:59:12,0;149.0;;
12:59:13,0;150.0;;
12:59:14,0;148.0;;
12:59:15,0;148.0;;
12:59:16,0;147.0;;
12:59:17,0;152.0;;
12:59:18,0;145.0;;
12:59:19,0;147.0;;6.0
12:59:20,0;93.0;;4.0
